Date,TotalAppointments,DayOfWeek,Month,Year
21-Jan-21,51,4,1,2021
20-Jan-21,60,3,1,2021
19-Jan-21,64,2,1,2021
18-Jan-21,83,1,1,2021
17-Jan-21,8,0,1,2021
16-Jan-21,33,6,1,2021
15-Jan-21,59,5,1,2021
14-Jan-21,105,4,1,2021
13-Jan-21,48,3,1,2021
12-Jan-21,70,2,1,2021
11-Jan-21,68,1,1,2021
10-Jan-21,4,0,1,2021
9-Jan-21,4,6,1,2021
8-Jan-21,15,5,1,2021
7-Jan-21,43,4,1,2021
6-Jan-21,63,3,1,2021
5-Jan-21,65,2,1,2021
4-Jan-21,65,1,1,2021
3-Jan-21,8,0,1,2021
2-Jan-21,7,6,1,2021
1-Jan-21,9,5,1,2021
31-Dec-20,27,4,12,2020
30-Dec-20,71,3,12,2020
29-Dec-20,99,2,12,2020
28-Dec-20,9,1,12,2020
27-Dec-20,21,0,12,2020
26-Dec-20,74,6,12,2020
25-Dec-20,63,5,12,2020
24-Dec-20,80,4,12,2020
23-Dec-20,40,3,12,2020
22-Dec-20,76,2,12,2020
21-Dec-20,11,1,12,2020
20-Dec-20,21,0,12,2020
19-Dec-20,49,6,12,2020
18-Dec-20,65,5,12,2020
17-Dec-20,67,4,12,2020
16-Dec-20,51,3,12,2020
15-Dec-20,52,2,12,2020
14-Dec-20,9,1,12,2020
13-Dec-20,11,0,12,2020
12-Dec-20,81,6,12,2020
11-Dec-20,64,5,12,2020
10-Dec-20,67,4,12,2020
9-Dec-20,69,3,12,2020
8-Dec-20,67,2,12,2020
7-Dec-20,4,1,12,2020
6-Dec-20,8,0,12,2020
5-Dec-20,23,6,12,2020
4-Dec-20,18,5,12,2020
3-Dec-20,55,4,12,2020
2-Dec-20,69,3,12,2020
1-Dec-20,65,2,12,2020
30-Nov-20,11,1,11,2020
29-Nov-20,16,0,11,2020
28-Nov-20,56,6,11,2020
27-Nov-20,103,5,11,2020
26-Nov-20,73,4,11,2020
25-Nov-20,40,3,11,2020
24-Nov-20,51,2,11,2020
23-Nov-20,4,1,11,2020
22-Nov-20,21,0,11,2020
21-Nov-20,52,6,11,2020
20-Nov-20,52,5,11,2020
19-Nov-20,55,4,11,2020
18-Nov-20,60,3,11,2020
17-Nov-20,66,2,11,2020
16-Nov-20,4,1,11,2020
15-Nov-20,15,0,11,2020
14-Nov-20,63,6,11,2020
13-Nov-20,67,5,11,2020
12-Nov-20,70,4,11,2020
11-Nov-20,57,3,11,2020
10-Nov-20,62,2,11,2020
9-Nov-20,9,1,11,2020
8-Nov-20,11,0,11,2020
7-Nov-20,77,6,11,2020
6-Nov-20,52,5,11,2020
5-Nov-20,56,4,11,2020
4-Nov-20,53,3,11,2020
3-Nov-20,77,2,11,2020
2-Nov-20,3,1,11,2020
1-Nov-20,16,0,11,2020
31-Oct-20,46,6,10,2020
30-Oct-20,41,5,10,2020
29-Oct-20,64,4,10,2020
28-Oct-20,57,3,10,2020
27-Oct-20,41,2,10,2020
26-Oct-20,11,1,10,2020
25-Oct-20,5,0,10,2020
24-Oct-20,36,6,10,2020
23-Oct-20,45,5,10,2020
22-Oct-20,35,4,10,2020
21-Oct-20,40,3,10,2020
20-Oct-20,39,2,10,2020
19-Oct-20,1,1,10,2020
18-Oct-20,10,0,10,2020
17-Oct-20,38,6,10,2020
16-Oct-20,35,5,10,2020
15-Oct-20,66,4,10,2020
14-Oct-20,56,3,10,2020
13-Oct-20,35,2,10,2020
12-Oct-20,3,1,10,2020
11-Oct-20,21,0,10,2020
10-Oct-20,47,6,10,2020
9-Oct-20,47,5,10,2020
8-Oct-20,58,4,10,2020
7-Oct-20,51,3,10,2020
6-Oct-20,40,2,10,2020
5-Oct-20,3,1,10,2020
4-Oct-20,9,0,10,2020
3-Oct-20,59,6,10,2020
2-Oct-20,71,5,10,2020
1-Oct-20,51,4,10,2020
30-Sep-20,36,3,9,2020
29-Sep-20,25,2,9,2020
28-Sep-20,5,1,9,2020
27-Sep-20,11,0,9,2020
26-Sep-20,39,6,9,2020
25-Sep-20,60,5,9,2020
24-Sep-20,40,4,9,2020
23-Sep-20,45,3,9,2020
22-Sep-20,49,2,9,2020
21-Sep-20,13,1,9,2020
20-Sep-20,20,0,9,2020
19-Sep-20,43,6,9,2020
18-Sep-20,64,5,9,2020
17-Sep-20,35,4,9,2020
16-Sep-20,34,3,9,2020
15-Sep-20,10,2,9,2020
14-Sep-20,6,1,9,2020
13-Sep-20,14,0,9,2020
12-Sep-20,45,6,9,2020
11-Sep-20,52,5,9,2020
10-Sep-20,38,4,9,2020
9-Sep-20,37,3,9,2020
8-Sep-20,34,2,9,2020
7-Sep-20,7,1,9,2020
6-Sep-20,41,0,9,2020
5-Sep-20,1,6,9,2020
4-Sep-20,21,5,9,2020
3-Sep-20,21,4,9,2020
2-Sep-20,30,3,9,2020
1-Sep-20,4,2,9,2020
31-Aug-20,19,1,8,2020
30-Aug-20,50,0,8,2020
29-Aug-20,45,6,8,2020
28-Aug-20,47,5,8,2020
27-Aug-20,26,4,8,2020
26-Aug-20,27,3,8,2020
25-Aug-20,7,2,8,2020
24-Aug-20,31,1,8,2020
23-Aug-20,37,0,8,2020
22-Aug-20,30,6,8,2020
21-Aug-20,25,5,8,2020
20-Aug-20,33,4,8,2020
19-Aug-20,10,3,8,2020
18-Aug-20,10,2,8,2020
17-Aug-20,39,1,8,2020
16-Aug-20,60,0,8,2020
15-Aug-20,31,6,8,2020
14-Aug-20,30,5,8,2020
13-Aug-20,36,4,8,2020
12-Aug-20,9,3,8,2020
11-Aug-20,14,2,8,2020
10-Aug-20,39,1,8,2020
9-Aug-20,29,0,8,2020
8-Aug-20,39,6,8,2020
7-Aug-20,50,5,8,2020
6-Aug-20,43,4,8,2020
5-Aug-20,10,3,8,2020
4-Aug-20,14,2,8,2020
3-Aug-20,30,1,8,2020
2-Aug-20,51,0,8,2020
1-Aug-20,33,6,8,2020
31-Jul-20,34,5,7,2020
30-Jul-20,30,4,7,2020
29-Jul-20,7,3,7,2020
28-Jul-20,13,2,7,2020
27-Jul-20,20,1,7,2020
26-Jul-20,34,0,7,2020
25-Jul-20,24,6,7,2020
24-Jul-20,22,5,7,2020
23-Jul-20,30,4,7,2020
22-Jul-20,7,3,7,2020
21-Jul-20,11,2,7,2020
20-Jul-20,33,1,7,2020
19-Jul-20,21,0,7,2020
18-Jul-20,23,6,7,2020
17-Jul-20,39,5,7,2020
16-Jul-20,50,4,7,2020
15-Jul-20,3,3,7,2020
14-Jul-20,7,2,7,2020
13-Jul-20,6,1,7,2020
12-Jul-20,32,0,7,2020
11-Jul-20,25,6,7,2020
10-Jul-20,36,5,7,2020
9-Jul-20,46,4,7,2020
8-Jul-20,5,3,7,2020
7-Jul-20,3,2,7,2020
6-Jul-20,35,1,7,2020
5-Jul-20,31,0,7,2020
4-Jul-20,25,6,7,2020
3-Jul-20,39,5,7,2020
2-Jul-20,19,4,7,2020
1-Jul-20,5,3,7,2020
30-Jun-20,8,2,6,2020
29-Jun-20,37,1,6,2020
28-Jun-20,36,0,6,2020
27-Jun-20,31,6,6,2020
26-Jun-20,54,5,6,2020
25-Jun-20,21,4,6,2020
24-Jun-20,12,3,6,2020
23-Jun-20,6,2,6,2020
22-Jun-20,19,1,6,2020
21-Jun-20,34,0,6,2020
20-Jun-20,26,6,6,2020
19-Jun-20,34,5,6,2020
18-Jun-20,25,4,6,2020
17-Jun-20,6,3,6,2020
16-Jun-20,10,2,6,2020
15-Jun-20,15,1,6,2020
14-Jun-20,25,0,6,2020
13-Jun-20,28,6,6,2020
12-Jun-20,27,5,6,2020
11-Jun-20,45,4,6,2020
10-Jun-20,1,3,6,2020
9-Jun-20,10,2,6,2020
8-Jun-20,22,1,6,2020
7-Jun-20,34,0,6,2020
6-Jun-20,29,6,6,2020
5-Jun-20,20,5,6,2020
4-Jun-20,7,4,6,2020
3-Jun-20,4,3,6,2020
2-Jun-20,7,2,6,2020
1-Jun-20,28,1,6,2020
31-May-20,25,0,5,2020
30-May-20,19,6,5,2020
29-May-20,22,5,5,2020
28-May-20,15,4,5,2020
27-May-20,3,3,5,2020
26-May-20,7,2,5,2020
25-May-20,13,1,5,2020
24-May-20,9,0,5,2020
23-May-20,19,6,5,2020
22-May-20,23,5,5,2020
21-May-20,22,4,5,2020
20-May-20,2,3,5,2020
19-May-20,4,2,5,2020
18-May-20,4,1,5,2020
17-May-20,10,0,5,2020
16-May-20,18,6,5,2020
15-May-20,13,5,5,2020
14-May-20,1,4,5,2020
13-May-20,4,3,5,2020
12-May-20,5,2,5,2020
11-May-20,19,1,5,2020
10-May-20,19,0,5,2020
9-May-20,6,6,5,2020
8-May-20,5,5,5,2020
7-May-20,5,4,5,2020
6-May-20,1,3,5,2020
5-May-20,11,2,5,2020
4-May-20,24,1,5,2020
3-May-20,8,0,5,2020
2-May-20,5,6,5,2020
1-May-20,8,5,5,2020
30-Apr-20,1,4,4,2020
29-Apr-20,2,3,4,2020
28-Apr-20,17,2,4,2020
27-Apr-20,24,1,4,2020
26-Apr-20,23,0,4,2020
25-Apr-20,23,6,4,2020
24-Apr-20,23,5,4,2020
23-Apr-20,2,4,4,2020
22-Apr-20,7,3,4,2020
21-Apr-20,16,2,4,2020
20-Apr-20,21,1,4,2020
19-Apr-20,35,0,4,2020
18-Apr-20,22,6,4,2020
17-Apr-20,7,5,4,2020
16-Apr-20,1,4,4,2020
15-Apr-20,3,3,4,2020
14-Apr-20,13,2,4,2020
13-Apr-20,24,1,4,2020
12-Apr-20,11,0,4,2020
11-Apr-20,35,6,4,2020
10-Apr-20,13,5,4,2020
9-Apr-20,7,4,4,2020
8-Apr-20,7,3,4,2020
7-Apr-20,14,2,4,2020
6-Apr-20,28,1,4,2020
5-Apr-20,23,0,4,2020
4-Apr-20,25,6,4,2020
3-Apr-20,46,5,4,2020
2-Apr-20,9,4,4,2020
1-Apr-20,32,3,4,2020
31-Mar-20,44,2,3,2020
30-Mar-20,53,1,3,2020
29-Mar-20,48,0,3,2020
28-Mar-20,51,6,3,2020
27-Mar-20,54,5,3,2020
26-Mar-20,11,4,3,2020
25-Mar-20,11,3,3,2020
24-Mar-20,55,2,3,2020
23-Mar-20,62,1,3,2020
22-Mar-20,64,0,3,2020
21-Mar-20,74,6,3,2020
20-Mar-20,52,5,3,2020
19-Mar-20,18,4,3,2020
18-Mar-20,21,3,3,2020
17-Mar-20,61,2,3,2020
16-Mar-20,59,1,3,2020
15-Mar-20,58,0,3,2020
14-Mar-20,70,6,3,2020
13-Mar-20,63,5,3,2020
12-Mar-20,11,4,3,2020
11-Mar-20,21,3,3,2020
10-Mar-20,34,2,3,2020
9-Mar-20,61,1,3,2020
8-Mar-20,53,0,3,2020
7-Mar-20,59,6,3,2020
6-Mar-20,37,5,3,2020
5-Mar-20,12,4,3,2020
4-Mar-20,12,3,3,2020
3-Mar-20,55,2,3,2020
2-Mar-20,65,1,3,2020
1-Mar-20,59,0,3,2020
29-Feb-20,71,6,2,2020
28-Feb-20,46,5,2,2020
27-Feb-20,18,4,2,2020
26-Feb-20,14,3,2,2020
25-Feb-20,45,2,2,2020
24-Feb-20,71,1,2,2020
23-Feb-20,42,0,2,2020
22-Feb-20,85,6,2,2020
21-Feb-20,60,5,2,2020
20-Feb-20,9,4,2,2020
19-Feb-20,19,3,2,2020
18-Feb-20,67,2,2,2020
17-Feb-20,55,1,2,2020
16-Feb-20,74,0,2,2020
15-Feb-20,66,6,2,2020
14-Feb-20,54,5,2,2020
13-Feb-20,4,4,2,2020
12-Feb-20,16,3,2,2020
11-Feb-20,66,2,2,2020
10-Feb-20,64,1,2,2020
9-Feb-20,46,0,2,2020
8-Feb-20,62,6,2,2020
7-Feb-20,66,5,2,2020
6-Feb-20,15,4,2,2020
5-Feb-20,29,3,2,2020
4-Feb-20,59,2,2,2020
3-Feb-20,45,1,2,2020
2-Feb-20,73,0,2,2020
1-Feb-20,87,6,2,2020
31-Jan-20,5,5,1,2020
30-Jan-20,13,4,1,2020
29-Jan-20,21,3,1,2020
28-Jan-20,72,2,1,2020
27-Jan-20,63,1,1,2020
26-Jan-20,62,0,1,2020
25-Jan-20,92,6,1,2020
24-Jan-20,78,5,1,2020
23-Jan-20,15,4,1,2020
22-Jan-20,24,3,1,2020
21-Jan-20,70,2,1,2020
20-Jan-20,98,1,1,2020
19-Jan-20,60,0,1,2020
18-Jan-20,82,6,1,2020
17-Jan-20,89,5,1,2020
16-Jan-20,21,4,1,2020
15-Jan-20,20,3,1,2020
14-Jan-20,85,2,1,2020
13-Jan-20,64,1,1,2020
12-Jan-20,31,0,1,2020
11-Jan-20,57,6,1,2020
10-Jan-20,69,5,1,2020
9-Jan-20,15,4,1,2020
8-Jan-20,11,3,1,2020
7-Jan-20,73,2,1,2020
6-Jan-20,16,1,1,2020
5-Jan-20,2,0,1,2020
4-Jan-20,21,6,1,2020
3-Jan-20,91,5,1,2020
2-Jan-20,23,4,1,2020
1-Jan-20,32,3,1,2020
31-Dec-19,63,2,12,2019
30-Dec-19,86,1,12,2019
29-Dec-19,125,0,12,2019
28-Dec-19,85,6,12,2019
27-Dec-19,84,5,12,2019
26-Dec-19,18,4,12,2019
25-Dec-19,15,3,12,2019
24-Dec-19,40,2,12,2019
23-Dec-19,77,1,12,2019
22-Dec-19,60,0,12,2019
21-Dec-19,69,6,12,2019
20-Dec-19,59,5,12,2019
19-Dec-19,11,4,12,2019
18-Dec-19,22,3,12,2019
17-Dec-19,62,2,12,2019
16-Dec-19,63,1,12,2019
15-Dec-19,68,0,12,2019
14-Dec-19,72,6,12,2019
13-Dec-19,85,5,12,2019
12-Dec-19,10,4,12,2019
11-Dec-19,12,3,12,2019
10-Dec-19,16,2,12,2019
9-Dec-19,18,1,12,2019
8-Dec-19,62,0,12,2019
7-Dec-19,89,6,12,2019
6-Dec-19,63,5,12,2019
5-Dec-19,16,4,12,2019
4-Dec-19,32,3,12,2019
3-Dec-19,74,2,12,2019
2-Dec-19,65,1,12,2019
1-Dec-19,69,0,12,2019
30-Nov-19,52,6,11,2019
29-Nov-19,95,5,11,2019
28-Nov-19,15,4,11,2019
27-Nov-19,21,3,11,2019
26-Nov-19,33,2,11,2019
25-Nov-19,102,1,11,2019
24-Nov-19,74,0,11,2019
23-Nov-19,69,6,11,2019
22-Nov-19,93,5,11,2019
21-Nov-19,6,4,11,2019
20-Nov-19,13,3,11,2019
19-Nov-19,54,2,11,2019
18-Nov-19,76,1,11,2019
17-Nov-19,81,0,11,2019
16-Nov-19,53,6,11,2019
15-Nov-19,67,5,11,2019
14-Nov-19,4,4,11,2019
13-Nov-19,18,3,11,2019
12-Nov-19,40,2,11,2019
11-Nov-19,59,1,11,2019
10-Nov-19,59,0,11,2019
9-Nov-19,40,6,11,2019
8-Nov-19,46,5,11,2019
7-Nov-19,2,4,11,2019
6-Nov-19,9,3,11,2019
5-Nov-19,40,2,11,2019
4-Nov-19,48,1,11,2019
3-Nov-19,41,0,11,2019
2-Nov-19,85,6,11,2019
1-Nov-19,60,5,11,2019
31-Oct-19,2,4,10,2019
30-Oct-19,15,3,10,2019
29-Oct-19,39,2,10,2019
28-Oct-19,66,1,10,2019
27-Oct-19,61,0,10,2019
26-Oct-19,62,6,10,2019
25-Oct-19,41,5,10,2019
24-Oct-19,5,4,10,2019
23-Oct-19,12,3,10,2019
22-Oct-19,60,2,10,2019
21-Oct-19,65,1,10,2019
20-Oct-19,43,0,10,2019
19-Oct-19,57,6,10,2019
18-Oct-19,68,5,10,2019
17-Oct-19,5,4,10,2019
16-Oct-19,17,3,10,2019
15-Oct-19,52,2,10,2019
14-Oct-19,75,1,10,2019
13-Oct-19,46,0,10,2019
12-Oct-19,55,6,10,2019
11-Oct-19,53,5,10,2019
10-Oct-19,11,4,10,2019
9-Oct-19,20,3,10,2019
8-Oct-19,43,2,10,2019
7-Oct-19,53,1,10,2019
6-Oct-19,50,0,10,2019
5-Oct-19,68,6,10,2019
4-Oct-19,34,5,10,2019
3-Oct-19,7,4,10,2019
2-Oct-19,15,3,10,2019
1-Oct-19,45,2,10,2019
30-Sep-19,67,1,9,2019
29-Sep-19,48,0,9,2019
28-Sep-19,41,6,9,2019
27-Sep-19,54,5,9,2019
26-Sep-19,9,4,9,2019
25-Sep-19,22,3,9,2019
24-Sep-19,50,2,9,2019
23-Sep-19,56,1,9,2019
22-Sep-19,59,0,9,2019
21-Sep-19,60,6,9,2019
20-Sep-19,44,5,9,2019
19-Sep-19,9,4,9,2019
18-Sep-19,6,3,9,2019
17-Sep-19,58,2,9,2019
16-Sep-19,54,1,9,2019
15-Sep-19,58,0,9,2019
14-Sep-19,57,6,9,2019
13-Sep-19,8,5,9,2019
12-Sep-19,5,4,9,2019
11-Sep-19,9,3,9,2019
10-Sep-19,32,2,9,2019
9-Sep-19,56,1,9,2019
8-Sep-19,41,0,9,2019
7-Sep-19,54,6,9,2019
6-Sep-19,51,5,9,2019
5-Sep-19,6,4,9,2019
4-Sep-19,18,3,9,2019
3-Sep-19,52,2,9,2019
2-Sep-19,63,1,9,2019
1-Sep-19,47,0,9,2019
31-Aug-19,49,6,8,2019
30-Aug-19,58,5,8,2019
29-Aug-19,9,4,8,2019
28-Aug-19,12,3,8,2019
27-Aug-19,48,2,8,2019
26-Aug-19,72,1,8,2019
25-Aug-19,57,0,8,2019
24-Aug-19,65,6,8,2019
23-Aug-19,46,5,8,2019
22-Aug-19,12,4,8,2019
21-Aug-19,23,3,8,2019
20-Aug-19,66,2,8,2019
19-Aug-19,76,1,8,2019
18-Aug-19,56,0,8,2019
17-Aug-19,51,6,8,2019
16-Aug-19,36,5,8,2019
15-Aug-19,8,4,8,2019
14-Aug-19,11,3,8,2019
13-Aug-19,33,2,8,2019
12-Aug-19,91,1,8,2019
11-Aug-19,50,0,8,2019
10-Aug-19,80,6,8,2019
9-Aug-19,44,5,8,2019
8-Aug-19,10,4,8,2019
7-Aug-19,16,3,8,2019
6-Aug-19,45,2,8,2019
5-Aug-19,51,1,8,2019
4-Aug-19,49,0,8,2019
3-Aug-19,50,6,8,2019
2-Aug-19,50,5,8,2019
1-Aug-19,11,4,8,2019
31-Jul-19,16,3,7,2019
30-Jul-19,51,2,7,2019
29-Jul-19,64,1,7,2019
28-Jul-19,57,0,7,2019
27-Jul-19,67,6,7,2019
26-Jul-19,50,5,7,2019
25-Jul-19,1,4,7,2019
24-Jul-19,22,3,7,2019
23-Jul-19,63,2,7,2019
22-Jul-19,65,1,7,2019
21-Jul-19,43,0,7,2019
20-Jul-19,71,6,7,2019
19-Jul-19,74,5,7,2019
18-Jul-19,5,4,7,2019
17-Jul-19,17,3,7,2019
16-Jul-19,53,2,7,2019
15-Jul-19,14,1,7,2019
14-Jul-19,80,0,7,2019
13-Jul-19,77,6,7,2019
12-Jul-19,48,5,7,2019
11-Jul-19,5,4,7,2019
10-Jul-19,10,3,7,2019
9-Jul-19,58,2,7,2019
8-Jul-19,71,1,7,2019
7-Jul-19,51,0,7,2019
6-Jul-19,48,6,7,2019
5-Jul-19,60,5,7,2019
4-Jul-19,10,4,7,2019
3-Jul-19,24,3,7,2019
2-Jul-19,50,2,7,2019
1-Jul-19,69,1,7,2019
30-Jun-19,55,0,6,2019
29-Jun-19,46,6,6,2019
28-Jun-19,59,5,6,2019
27-Jun-19,4,4,6,2019
26-Jun-19,13,3,6,2019
25-Jun-19,40,2,6,2019
24-Jun-19,56,1,6,2019
23-Jun-19,56,0,6,2019
22-Jun-19,96,6,6,2019
21-Jun-19,49,5,6,2019
20-Jun-19,5,4,6,2019
19-Jun-19,16,3,6,2019
18-Jun-19,46,2,6,2019
17-Jun-19,65,1,6,2019
16-Jun-19,46,0,6,2019
15-Jun-19,82,6,6,2019
14-Jun-19,44,5,6,2019
13-Jun-19,9,4,6,2019
12-Jun-19,9,3,6,2019
11-Jun-19,39,2,6,2019
10-Jun-19,56,1,6,2019
9-Jun-19,54,0,6,2019
8-Jun-19,69,6,6,2019
7-Jun-19,17,5,6,2019
6-Jun-19,2,4,6,2019
5-Jun-19,8,3,6,2019
4-Jun-19,50,2,6,2019
3-Jun-19,69,1,6,2019
2-Jun-19,55,0,6,2019
1-Jun-19,93,6,6,2019
31-May-19,79,5,5,2019
30-May-19,7,4,5,2019
29-May-19,8,3,5,2019
28-May-19,57,2,5,2019
27-May-19,64,1,5,2019
26-May-19,73,0,5,2019
25-May-19,75,6,5,2019
24-May-19,53,5,5,2019
23-May-19,4,4,5,2019
22-May-19,4,3,5,2019
21-May-19,28,2,5,2019
20-May-19,54,1,5,2019
19-May-19,55,0,5,2019
18-May-19,74,6,5,2019
17-May-19,38,5,5,2019
16-May-19,4,4,5,2019
15-May-19,21,3,5,2019
14-May-19,34,2,5,2019
13-May-19,80,1,5,2019
12-May-19,90,0,5,2019
11-May-19,48,6,5,2019
10-May-19,59,5,5,2019
9-May-19,13,4,5,2019
8-May-19,16,3,5,2019
7-May-19,46,2,5,2019
6-May-19,67,1,5,2019
5-May-19,56,0,5,2019
4-May-19,63,6,5,2019
3-May-19,65,5,5,2019
2-May-19,4,4,5,2019
1-May-19,12,3,5,2019
30-Apr-19,41,2,4,2019
29-Apr-19,56,1,4,2019
28-Apr-19,61,0,4,2019
27-Apr-19,54,6,4,2019
26-Apr-19,48,5,4,2019
25-Apr-19,1,4,4,2019
24-Apr-19,10,3,4,2019
23-Apr-19,29,2,4,2019
22-Apr-19,31,1,4,2019
21-Apr-19,57,0,4,2019
20-Apr-19,47,6,4,2019
19-Apr-19,26,5,4,2019
18-Apr-19,7,4,4,2019
17-Apr-19,21,3,4,2019
16-Apr-19,36,2,4,2019
15-Apr-19,40,1,4,2019
14-Apr-19,48,0,4,2019
13-Apr-19,33,6,4,2019
12-Apr-19,36,5,4,2019
11-Apr-19,6,4,4,2019
10-Apr-19,19,3,4,2019
9-Apr-19,32,2,4,2019
8-Apr-19,45,1,4,2019
7-Apr-19,48,0,4,2019
6-Apr-19,43,6,4,2019
5-Apr-19,51,5,4,2019
4-Apr-19,6,4,4,2019
3-Apr-19,11,3,4,2019
2-Apr-19,47,2,4,2019
1-Apr-19,53,1,4,2019
31-Mar-19,44,0,3,2019
30-Mar-19,32,6,3,2019
29-Mar-19,39,5,3,2019
28-Mar-19,3,4,3,2019
27-Mar-19,20,3,3,2019
26-Mar-19,67,2,3,2019
25-Mar-19,52,1,3,2019
24-Mar-19,60,0,3,2019
23-Mar-19,54,6,3,2019
22-Mar-19,41,5,3,2019
21-Mar-19,9,4,3,2019
20-Mar-19,15,3,3,2019
19-Mar-19,55,2,3,2019
18-Mar-19,30,1,3,2019
17-Mar-19,74,0,3,2019
16-Mar-19,37,6,3,2019
15-Mar-19,32,5,3,2019
14-Mar-19,11,4,3,2019
13-Mar-19,12,3,3,2019
12-Mar-19,32,2,3,2019
11-Mar-19,31,1,3,2019
10-Mar-19,66,0,3,2019
9-Mar-19,43,6,3,2019
8-Mar-19,62,5,3,2019
7-Mar-19,11,4,3,2019
6-Mar-19,15,3,3,2019
5-Mar-19,60,2,3,2019
4-Mar-19,40,1,3,2019
3-Mar-19,54,0,3,2019
2-Mar-19,49,6,3,2019
1-Mar-19,43,5,3,2019
28-Feb-19,5,4,2,2019
27-Feb-19,8,3,2,2019
26-Feb-19,38,2,2,2019
25-Feb-19,41,1,2,2019
24-Feb-19,53,0,2,2019
23-Feb-19,63,6,2,2019
22-Feb-19,39,5,2,2019
21-Feb-19,9,4,2,2019
20-Feb-19,18,3,2,2019
19-Feb-19,39,2,2,2019
18-Feb-19,31,1,2,2019
17-Feb-19,56,0,2,2019
16-Feb-19,36,6,2,2019
15-Feb-19,25,5,2,2019
14-Feb-19,11,4,2,2019
13-Feb-19,9,3,2,2019
12-Feb-19,38,2,2,2019
11-Feb-19,30,1,2,2019
10-Feb-19,53,0,2,2019
9-Feb-19,48,6,2,2019
8-Feb-19,36,5,2,2019
7-Feb-19,12,4,2,2019
6-Feb-19,3,3,2,2019
5-Feb-19,29,2,2,2019
4-Feb-19,31,1,2,2019
3-Feb-19,61,0,2,2019
2-Feb-19,34,6,2,2019
1-Feb-19,17,5,2,2019
31-Jan-19,8,4,1,2019
30-Jan-19,11,3,1,2019
29-Jan-19,56,2,1,2019
28-Jan-19,41,1,1,2019
27-Jan-19,53,0,1,2019
26-Jan-19,59,6,1,2019
25-Jan-19,41,5,1,2019
24-Jan-19,8,4,1,2019
23-Jan-19,13,3,1,2019
22-Jan-19,50,2,1,2019
21-Jan-19,39,1,1,2019
20-Jan-19,46,0,1,2019
19-Jan-19,37,6,1,2019
18-Jan-19,21,5,1,2019
17-Jan-19,8,4,1,2019
16-Jan-19,7,3,1,2019
15-Jan-19,41,2,1,2019
14-Jan-19,52,1,1,2019
13-Jan-19,52,0,1,2019
12-Jan-19,9,6,1,2019
11-Jan-19,26,5,1,2019
10-Jan-19,5,4,1,2019
9-Jan-19,15,3,1,2019
8-Jan-19,46,2,1,2019
7-Jan-19,38,1,1,2019
6-Jan-19,13,0,1,2019
5-Jan-19,10,6,1,2019
4-Jan-19,15,5,1,2019
3-Jan-19,19,4,1,2019
2-Jan-19,40,3,1,2019
1-Jan-19,41,2,1,2019
31-Dec-18,41,1,12,2018
30-Dec-18,41,0,12,2018
29-Dec-18,38,6,12,2018
28-Dec-18,3,5,12,2018
27-Dec-18,10,4,12,2018
26-Dec-18,26,3,12,2018
25-Dec-18,29,2,12,2018
24-Dec-18,37,1,12,2018
23-Dec-18,48,0,12,2018
22-Dec-18,19,6,12,2018
21-Dec-18,4,5,12,2018
20-Dec-18,12,4,12,2018
19-Dec-18,30,3,12,2018
18-Dec-18,42,2,12,2018
17-Dec-18,57,1,12,2018
16-Dec-18,18,0,12,2018
15-Dec-18,38,6,12,2018
14-Dec-18,5,5,12,2018
13-Dec-18,4,4,12,2018
12-Dec-18,38,3,12,2018
11-Dec-18,31,2,12,2018
10-Dec-18,46,1,12,2018
9-Dec-18,45,0,12,2018
8-Dec-18,26,6,12,2018
7-Dec-18,3,5,12,2018
6-Dec-18,3,4,12,2018
5-Dec-18,6,3,12,2018
4-Dec-18,14,2,12,2018
3-Dec-18,43,1,12,2018
2-Dec-18,37,0,12,2018
1-Dec-18,34,6,12,2018
30-Nov-18,1,5,11,2018
29-Nov-18,10,4,11,2018
28-Nov-18,42,3,11,2018
27-Nov-18,39,2,11,2018
26-Nov-18,43,1,11,2018
25-Nov-18,41,0,11,2018
24-Nov-18,17,6,11,2018
23-Nov-18,1,5,11,2018
22-Nov-18,7,4,11,2018
21-Nov-18,40,3,11,2018
20-Nov-18,25,2,11,2018
19-Nov-18,48,1,11,2018
18-Nov-18,42,0,11,2018
17-Nov-18,29,6,11,2018
16-Nov-18,7,5,11,2018
15-Nov-18,12,4,11,2018
14-Nov-18,46,3,11,2018
13-Nov-18,52,2,11,2018
12-Nov-18,38,1,11,2018
11-Nov-18,33,0,11,2018
10-Nov-18,45,6,11,2018
9-Nov-18,5,5,11,2018
8-Nov-18,7,4,11,2018
7-Nov-18,39,3,11,2018
6-Nov-18,40,2,11,2018
5-Nov-18,54,1,11,2018
4-Nov-18,34,0,11,2018
3-Nov-18,28,6,11,2018
2-Nov-18,2,5,11,2018
1-Nov-18,8,4,11,2018
31-Oct-18,40,3,10,2018
30-Oct-18,30,2,10,2018
29-Oct-18,33,1,10,2018
28-Oct-18,38,0,10,2018
27-Oct-18,40,6,10,2018
26-Oct-18,2,5,10,2018
25-Oct-18,3,4,10,2018
24-Oct-18,30,3,10,2018
23-Oct-18,27,2,10,2018
22-Oct-18,62,1,10,2018
21-Oct-18,57,0,10,2018
20-Oct-18,52,6,10,2018
19-Oct-18,4,5,10,2018
18-Oct-18,12,4,10,2018
17-Oct-18,19,3,10,2018
16-Oct-18,34,2,10,2018
